"date","X20.代","X2ch.市況","X9619","a.worker","boj","chu.bura","credit.default","cs3.アンインストール","ds.ダービー.スタリオン","ds.ダビスタ","ds.ディスガイア","ds.ひぐらし","exchange.rate","fx.スプレッド.比較","fx.スプレッド","fx.プライム","fx.業者","iphone.japan","nikkei.online","psp.ソフト.ダウンロード","sbi.イー.トレード.証券","t.バック.大学","vista.セーフモード","vista.復元","yen.dollar.exchange","yen.dollar","アーマード.コア.sl","アクラ.ヴァシム","あつ.ひめ","あつ.姫","アベレイジ","アリアンツ","ありがとう.英語","アルルーナ.成長.日誌","アロハグ","アン.サイクロ","イートレード.証券.ログイン","いつか.この.手.が.穢.れる.時に","いつから","イラストレーター.cs3","インターバンク","インフレ.率","インフレ.金利","インフレ","ウェブ.チャンネル","ウォー.シップ.ガンナー.2.ポータブル","ウォール.ストリート.日記","え.ち.ぶろ","エヴァ.ま.ご","エクシズ.フォルス","エクシズ","エネルーピー","お.さぼり","お.ねえ.まんず","お.ま.家","お.酒","オイル.サーチャージ","おでこ","お互い","お金.かかる","お金","が.いい","が.痛い","かな.英語","カルカリアス","ギーク","キス.され.る","キス.の.流星","クリスタル.ベアラー.攻略","ケン.プラッツ","こ.そっと","コアダンス","ごはん.を.食べ.よう","コピー.10","コラテック","コンビニ","サイクロ.ペディア","サイバー.fx","サイバー.ドラゴン.ツヴァイ","サムライ.スピリッツ.六.番.勝負","サロン.系","じ.ょ.る.じ.ゅ","シソーダス","しゃ.ん.ぱら","しゃ.ん","ジョ.ブランド","シンフォニア.ラタトスク","スパイ.スイーパー","スプレッド.比較","セクター.別","センター.分け","ダービー.スタリオン.ds","ダウンロード.コミック","ダビング.10","ダビング.テン","ダビング","チャーチ.スト","チャート.fx","つか.ない","て.くる","で.り","ディスガイア.ds","テイルズ.オブ.シンフォニア.ラタトスク.の.騎士","テイルズ.オブ.シンフォニア.ラタトスク","デジ.造","デフレ.と.は","デフレ.対策","デフレ","と.ある.化学.の","と.ある.化学","どう.したら","どっち.が.いい","どっち.が","ドラゴンボール.レイジング.ブラスト.攻略","トラトラ.ゴールド","トラトラ","ニコニコ.cd","ニュージーランド.ドル.チャート","ヌーブラ.ヤッホー","ね.英語","ねこ.な.で","ネコナデ","の.あ.吉","は.ぴ.ふる","ハート.エイド","ハピフル","パン.パカ.パーティー","ハンス.ウルリッヒ.ルーデル","ハンス.ウルリッヒ","バンド.ブラザーズ.dx","ひぐらし.ds","ひぐらしのなく.頃.に.絆.第.一.巻.祟","ヒゲ.男爵","フード.マイレージ","ブイパス","ぶつけ.た","ブライアン.の.休日","プリマ.ステラ","プロサッカー.クラブ.を.つくろう.6.攻略","ボク.と.ホロ.の.一.年","ほっと.ダイレクト","ホット.ファズ","マネー.ポート","ムダ.ベストテン","メイク.落とし","メニュー","めんどくさい","も.る.す.ぁ","モグモグ.フ.ヨード","もり.すぎ","ユア.ファイル","ユニバーサル.バニー","よ.ぐね","ラスト.メンヘラー","ラタトクス","ラタトスク","ランチ.時間","り.から.始まる","リアルタイム.レート","リエトコート","ルーター.中継","レーサー.映画","レッド.リング","レプティレス.ナージャ","ローン.金利.動向","ロンドン.市場","一騎当千.great.guardians","三井.麻由","上.地.裕輔","上昇.率","上田.ハーロー","下.の.歯","世界.の.うめ.ざわ","世界.の.新着.動画","世界.の.新着","中国.银行","乙.aa","会.いたい.英語","似.てる","住宅.ローン.金利.動向","住宅.価格.指数","住宅.価格","住民.税.還付","何.ヶ月","何.する","何.口","何.回.も","何.回","何.歳.から","価格.高騰","倒産.危険.度.ランキング","値段","入っ.て.ない","入っ.てる","入塾","公務員.制度.改革.基本法","六.番.勝負","円.高.ドル.安","円.高.ドル","出.てる","北海道.サミット","北海道.洞爺.湖.サミット","北海道.洞爺.湖","単品.飲み.放題","原材料.高騰","原画.マン","友達.と","友達.の.親","友達.英語","口.周り","合う","喋る","国家.公務員.制度.改革.基本法","売っ.てる","変え.たい","変え","外し.方","外し","外汇.交易","外汇.牌价","外汇","外貨.普通.預金","外貨.預金.と.は","外貨.預金.円.高","外貨.預金.手数料","外貨.預金.銀行","外貨.預金","外貨","大.合奏.バンド.ブラザーズ.dx","大.吾郎.商店","大王.四.神.記","大王.四.神","天馬.の.道","太.王.四.神.記","太.王.四.神","太.王.四","太.王","奥歯","女子.に.人気","嬉しい.英語","安い","安く.て.美味しい","寝.てる","小川.忠洋","少女.魔法.学.リトル.ウィッチ.ロマネスク.editio.perfecta","山本.高弘","岡.兎.屋","市況","彼氏.の.家","忍.人","怒.られる","情報.ブック.オフ","愛.間.みるく","愛.間","投機.マネー","投機","方.が","日銀.政策.金利","日銀","早い","智代.編","本.石町.日記","東方.ピアノ","柔らかい","柔らかく","楽天.カード.支払い","歯.が.痛い","気持ち.悪く.なる","治す","治ら.ない","治る","泣く.夢","洞爺.湖.サミット","為替.ドット.コム","為替.ドット","為替.ニュース","為替.両替","為替.円","為替","無.担保.コール","燃料.価格","燃料.費","牌价","物価.上昇.率","物価.上昇","物価.高騰","物価高","狼.と.香辛料.ボク.と.ホロ.の.一.年","環境.モデル.都市","病院.面会.時間","病院.面会","痛く","目.が.小さい","目.が.細い","目尻","碧血.剣","神.夜","科学.技術.予算","絶対.チルドレン","美味しい.カフェ","美味しい.居酒屋","美男.時計","肩.が","腰.が.痛い","腰.が","花.より.男子.f","花.より.男子.ファイナル","落ち着く","言.われ.た","言.われる","赤.ニキビ","路地.裏.の.同人.書庫","返品.特約","迷う","連絡.なし","遅れる","酒.飲む.と","野村.ほっと.ダイレクト","野村.證券.ほっと","银行.汇率","間違え","関.塾.偏差.値","関.塾.独立.開業","面.長","面会.時間","頭.文字.d.エクストリーム.ステージ","頭.文字.d.エクストリーム","食べ.たら","食べ.れる","飲む","高騰","髪の毛","髭.男爵","魔界.戦記.ディスガイア.魔界.の.王子.と.赤い.月","鼻.の.下"
"2009-11-01",17,81,0,79,59,14,28,62,"4","4","10","10",60,39,74,48,42,40,100,68,0,5,78,"80",58,57,100,42,"0",10,3,63,8,13,0,0,11,100,8,44,33,21,33,41,81,"100",15,17,15,"100","100",100,"3","1",20,20,0,15,14,11,24,20,18,13,41,69,7,100,"100",58,0,0,0,32,59,23,55,"78",100,5,89,0,0,"68",54,21,"6",43,46,9,5,"4",74,"39",28,57,0,79,15,14,21,"10","8","5",82,100,100,100,100,100,19,12,17,100,50,64,45,29,3,5,7,"9",9,"5",17,0,0,12,13,"8","10",13,14,44,5,7,0,"12",100,10,51,6,15,100,17,21,12,17,"3",9,56,"100",0,7,"3","4",10,0,19,23,0,13,54,100,63,24,"7",23,0,57,68,14,0,100,100,48,18,0,10,67,30,61,14,11,22,10,14,18,7,9,8,18,17,11,5,10,14,25,69,5,3,"3",9,6,10,"100",15,10,6,21,19,10,18,7,12,29,23,29,9,52,40,20,41,32,20,26,27,29,"7",0,"11","8",0,"14",14,13,15,23,21,4,21,9,7,69,17,0,0,42,13,47,14,23,35,86,3,24,26,26,32,29,0,37,66,18,15,11,18,14,10,5,8,19,"2",31,27,15,26,54,42,21,29,63,59,43,31,0,0,11,15,18,12,10,14,7,10,0,24,65,22,8,11,"100",22,12,17,9,5,22,5,8,3,"54",100,16,12,16,10,33,24,47,19,"2",2,8,13,0,0,11,11,20,7,18,9,12,14
"2009-12-01",18,26,0,26,37,14,9,62,"5","4","6","13",57,57,66,49,66,34,35,92,0,5,56,"62",60,62,38,42,"9",0,3,28,11,0,0,0,0,71,9,40,38,21,37,35,46,"56",15,0,8,"41","39",38,"6","1",61,25,0,14,16,6,22,21,16,0,31,67,8,38,"48",46,12,0,10,21,67,24,39,"70",53,16,57,22,0,"52",55,0,"5",33,44,9,4,"5",98,"11",0,38,6,62,20,17,24,"6","4","6",44,56,59,78,85,60,20,13,18,38,29,50,48,25,7,4,7,"2",9,"3",0,0,0,18,13,"6","13",13,14,39,10,11,0,"8",85,5,59,4,34,50,19,22,11,17,"16",0,64,"72",12,0,"2","5",11,9,39,34,5,0,66,0,56,7,"2",10,0,45,48,4,0,71,73,41,56,6,12,68,13,60,18,6,21,7,17,17,9,5,25,20,15,20,9,10,7,7,31,4,2,"0",6,0,5,"74",11,0,10,10,18,12,18,12,14,25,21,27,52,48,38,30,26,20,59,23,25,26,"9",34,"6","4",19,"5",5,6,6,18,14,6,20,5,8,17,13,10,9,42,6,32,7,46,26,45,7,24,26,19,49,27,16,43,46,15,14,6,10,9,11,9,6,0,"2",16,10,33,17,50,38,16,32,49,46,36,39,0,0,6,15,17,11,11,19,8,9,0,21,65,22,11,5,"49",22,7,15,20,15,13,5,12,11,"56",57,23,15,30,5,43,72,53,19,"3",3,10,16,5,4,12,9,21,6,15,7,12,7
"2010-01-01",18,36,0,37,30,13,22,59,"5","6","7","13",51,62,55,44,59,34,67,100,0,9,66,"76",30,43,13,39,"3",20,3,75,9,12,0,0,5,37,9,34,22,21,39,41,82,"55",28,0,7,"27","24",36,"0","0",0,22,0,17,24,10,25,23,19,8,49,69,0,47,"33",77,4,5,36,18,61,25,66,"66",30,5,84,0,0,"72",61,0,"7",41,62,6,5,"5",91,"9",13,42,0,82,22,21,21,"7","6","6",73,32,36,39,47,22,17,15,20,20,69,83,43,39,2,6,16,"6",24,"0",0,0,0,9,12,"6","13",12,0,24,13,12,8,"12",34,5,72,8,14,47,20,22,11,16,"9",17,73,"28",0,0,"2","3",9,8,38,64,9,9,82,79,64,14,"10",22,0,54,26,7,0,46,41,40,70,0,13,46,28,86,26,9,24,6,19,17,12,5,0,21,19,15,8,14,6,13,22,4,3,"2",8,0,5,"20",14,5,10,16,23,10,87,6,32,28,20,28,0,41,26,9,10,8,19,28,23,25,"9",11,"9","5",0,"5",5,4,7,20,15,4,21,0,9,49,0,10,18,41,9,34,16,34,38,47,0,27,27,6,27,28,29,17,72,18,17,6,14,12,12,9,7,9,"1",15,11,30,17,48,37,24,27,35,54,30,33,0,0,8,23,13,18,12,27,14,11,0,31,53,20,11,10,"27",18,14,14,6,4,17,9,15,5,"60",14,23,7,25,23,59,59,38,21,"2",3,8,14,9,4,13,8,19,10,14,14,7,9
"2010-02-01",18,34,0,52,26,14,18,51,"3","4","7","14",52,56,62,42,74,35,70,70,0,5,69,"73",41,34,33,0,"2",0,0,35,7,0,12,0,6,16,9,62,25,24,25,32,75,"29",0,0,15,"14","17",28,"0","1",20,22,0,17,19,13,23,22,17,9,20,60,15,19,"20",57,4,5,0,28,94,24,67,"67",47,5,72,0,15,"62",54,21,"3",32,43,12,7,"3",62,"8",0,35,23,67,15,17,17,"7","5","4",38,22,31,27,42,15,14,15,18,27,44,41,45,24,2,6,13,"4",25,"3",17,0,0,7,8,"7","14",13,14,32,0,12,9,"10",12,0,59,2,19,0,14,23,12,17,"13",27,38,"19",0,0,"3","3",13,0,45,56,23,7,65,0,55,32,"7",3,0,72,54,14,11,53,30,41,27,0,14,30,25,92,53,9,18,5,19,18,9,10,33,21,17,13,11,0,7,4,28,4,1,"0",5,0,13,"24",17,5,6,21,21,16,0,9,20,30,25,28,9,28,26,15,15,16,33,24,23,26,"8",22,"6","9",0,"5",6,6,7,25,5,4,22,5,7,17,8,10,0,34,3,36,9,45,18,51,3,21,26,19,23,26,0,48,60,20,20,15,14,14,12,8,8,5,"1",11,9,42,23,43,35,15,23,44,25,35,13,10,18,0,16,16,11,12,5,7,20,7,31,21,22,14,14,"28",23,7,16,3,2,16,9,8,3,"59",0,23,2,17,7,45,47,43,18,"0",6,10,13,5,8,13,10,19,7,17,12,8,10
"2010-03-01",14,51,21,71,43,25,29,56,"3","4","5","13",52,75,60,36,53,36,37,86,0,4,63,"59",19,42,26,75,"5",9,0,61,9,0,0,28,10,13,12,64,28,23,37,35,73,"22",0,0,7,"10","8",51,"5","1",0,21,0,14,19,13,23,25,19,20,28,62,7,28,"16",63,0,5,26,20,35,26,40,"72",19,5,66,0,0,"72",52,0,"6",29,35,27,5,"3",80,"8",26,34,5,65,18,17,19,"5","9","8",44,20,19,21,28,25,17,19,19,9,49,55,56,15,0,10,9,"3",8,"0",15,5,0,8,12,"5","13",0,0,20,0,6,8,"12",11,9,53,3,9,23,21,22,8,15,"12",8,49,"13",0,12,"2","4",11,0,41,66,4,9,49,75,29,16,"4",3,0,35,40,16,10,20,34,41,100,5,10,6,8,86,40,11,24,9,18,16,9,7,0,20,16,16,9,22,19,13,19,4,5,"5",10,5,5,"9",15,5,9,17,19,13,41,8,23,29,21,29,24,25,26,13,9,7,36,14,19,24,"9",0,"5","5",0,"4",4,4,4,20,30,4,21,12,9,47,8,0,8,38,9,49,10,21,28,51,3,12,29,20,35,28,14,16,27,14,15,9,15,7,13,9,8,17,"1",25,24,35,20,50,32,21,19,47,44,19,35,0,0,5,17,17,12,11,6,0,10,20,31,12,19,4,15,"0",24,10,18,3,2,10,11,19,7,"64",13,19,2,25,15,50,65,23,23,"0",1,10,15,11,18,14,10,18,6,15,20,3,15
"2010-04-01",21,25,0,49,42,0,30,58,"1","2","5","9",54,45,55,38,68,45,55,59,0,0,98,"68",22,35,9,0,"0",0,9,34,11,0,0,28,16,10,12,25,36,20,27,29,29,"14",28,0,0,"7","9",27,"0","1",0,19,0,21,14,10,21,25,20,17,39,63,14,12,"7",44,0,5,9,12,76,23,32,"64",29,5,54,20,0,"58",51,0,"8",61,39,5,2,"1",72,"4",0,29,11,72,20,15,24,"5","6","4",65,15,16,24,33,17,18,17,16,7,64,65,36,16,0,7,3,"7",16,"0",16,0,0,5,6,"10","9",12,0,13,9,15,0,"13",28,0,73,4,9,0,14,23,13,0,"7",0,48,"10",0,0,"1","4",13,0,54,26,5,7,54,16,45,15,"13",9,0,43,23,7,10,25,19,34,35,11,13,12,12,100,9,11,27,7,13,19,11,18,16,20,16,16,5,9,0,5,10,5,3,"2",14,0,5,"11",17,10,11,9,21,11,17,8,24,27,24,29,8,37,31,9,10,15,19,23,18,24,"13",0,"4","0",0,"5",4,2,6,18,16,8,20,6,9,0,20,0,0,40,6,46,4,55,38,53,0,27,30,12,34,25,7,45,38,14,17,11,13,12,13,9,7,5,"2",18,24,31,23,47,33,5,20,28,34,23,20,0,0,11,10,21,14,11,11,7,10,0,25,41,31,9,5,"22",24,10,14,10,8,13,8,11,5,"52",14,21,12,26,18,61,54,24,21,"1",2,9,22,4,19,10,13,20,17,15,6,13,11
"2010-05-01",19,57,11,24,57,0,8,38,"5","3","7","10",53,40,52,29,46,47,59,77,0,9,46,"54",17,36,13,0,"5",19,0,29,7,0,0,0,8,8,11,49,23,29,38,32,46,"13",13,0,0,"9","8",13,"8","1",0,22,10,15,29,12,22,24,18,16,19,66,7,17,"9",90,0,0,9,22,61,24,50,"81",10,0,37,20,0,"58",53,0,"5",20,37,5,3,"5",75,"7",0,33,5,69,19,18,23,"7","3","5",66,9,13,13,49,33,24,13,18,3,40,61,30,22,2,8,6,"6",16,"2",0,0,0,8,10,"7","10",0,13,17,4,4,8,"14",8,0,42,2,18,23,17,22,16,0,"13",17,52,"7",0,0,"3","4",12,0,100,46,9,16,64,0,32,20,"9",12,0,61,34,3,0,13,12,31,76,0,12,50,23,83,26,10,22,10,17,22,9,12,8,21,13,12,5,18,13,15,14,8,2,"0",12,5,0,"13",18,14,11,17,20,11,17,12,27,28,25,30,16,29,32,9,5,11,42,39,25,32,"7",15,"5","6",0,"7",4,5,7,19,10,4,22,16,8,16,8,19,0,47,20,33,10,48,27,55,0,32,33,12,30,26,21,66,65,20,17,17,18,14,14,11,8,9,"1",11,11,49,35,48,42,12,24,44,31,23,16,0,0,0,18,14,16,14,11,0,13,7,22,20,22,12,7,"12",27,7,16,8,3,23,9,19,5,"54",26,24,9,30,20,30,35,28,18,"4",1,11,15,4,0,19,11,20,9,16,6,0,9
"2010-06-01",20,50,11,0,61,13,8,85,"3","3","8","10",60,40,49,39,64,91,43,59,0,4,51,"70",29,39,9,0,"0",10,3,69,10,0,11,28,5,4,12,33,12,30,45,37,37,"11",40,0,7,"7","7",17,"0","1",19,22,0,16,24,12,21,26,21,16,19,57,7,11,"11",74,7,5,9,17,59,24,64,"89",14,10,52,20,0,"48",60,0,"4",49,33,22,3,"3",75,"4",0,26,5,64,17,19,23,"8","8","4",45,8,6,19,18,14,21,11,19,9,38,75,48,7,6,15,6,"2",0,"0",0,0,0,5,6,"4","10",0,0,26,9,19,16,"7",17,0,45,3,13,0,21,22,15,0,"8",0,44,"5",0,6,"2","3",15,8,22,72,9,11,47,0,25,10,"14",27,0,39,34,16,10,20,13,38,8,0,15,28,23,76,16,8,31,10,19,19,10,5,15,22,16,18,2,9,6,8,14,7,2,"2",15,0,5,"16",15,28,8,15,18,11,0,8,20,29,21,28,16,36,27,22,14,7,18,21,24,27,"4",0,"4","3",0,"5",4,5,6,14,17,11,20,6,8,16,8,0,9,39,3,33,6,24,23,54,4,31,32,9,31,26,14,28,37,12,18,6,17,14,14,10,8,4,"2",19,18,35,29,47,35,21,34,38,31,16,24,9,11,0,19,18,14,12,11,7,10,7,27,16,22,9,8,"16",30,15,14,4,3,23,11,14,5,"62",0,19,9,21,18,37,48,34,20,"1",0,11,13,4,7,15,11,23,5,20,5,11,18
"2010-07-01",19,22,0,65,41,11,8,34,"3","2","8","7",47,36,40,44,45,54,67,43,0,0,73,"57",39,44,8,34,"1",9,5,29,11,0,0,0,5,7,10,25,44,23,24,30,67,"11",12,0,0,"6","8",8,"5","1",17,22,0,19,21,12,23,30,20,15,25,58,12,10,"4",62,0,8,23,12,23,27,75,"48",9,9,46,0,0,"42",53,17,"4",53,28,7,5,"3",64,"3",12,26,14,59,17,19,23,"8","5","4",36,11,17,19,16,17,20,18,24,11,38,72,31,13,7,7,8,"2",0,"4",14,0,0,8,12,"4","7",11,0,33,0,15,0,"7",15,4,36,3,28,0,22,19,16,0,"11",0,44,"9",0,5,"2","4",13,14,9,28,10,4,36,14,29,9,"4",16,0,54,8,3,0,20,14,38,23,5,17,15,38,61,12,14,27,9,26,17,11,7,0,22,21,13,3,8,11,10,19,9,5,"3",12,5,8,"14",20,0,6,17,20,13,23,11,14,33,22,29,7,48,33,8,38,13,16,29,20,28,"5",18,"5","2",0,"3",4,4,5,23,16,6,21,7,12,28,7,0,0,34,18,39,14,40,27,54,5,27,30,5,36,25,6,30,33,17,12,10,11,12,13,10,9,8,"1",17,18,38,29,54,34,22,28,18,43,23,18,8,10,5,16,18,18,15,14,18,13,12,28,18,38,11,13,"6",23,14,21,5,1,17,11,15,11,"36",12,32,8,25,29,41,43,51,24,"2",3,10,16,8,3,18,13,22,8,18,7,6,20
"2010-08-01",16,28,0,64,54,0,8,25,"4","2","5","5",42,32,40,45,38,60,91,35,0,4,73,"43",36,46,15,0,"7",0,0,35,6,0,0,0,5,7,10,36,46,26,34,30,41,"24",0,14,0,"4","4",15,"2","1",16,22,0,21,31,12,24,27,20,22,42,59,15,5,"10",56,3,0,8,20,69,32,49,"38",17,0,39,18,0,"52",61,17,"6",53,30,0,6,"4",56,"3",12,30,0,48,21,18,23,"5","7","6",55,10,17,25,22,17,24,18,20,8,60,71,37,13,0,9,8,"1",0,"0",14,0,0,8,11,"7","5",11,11,15,8,18,11,"4",20,4,34,3,39,0,17,18,18,28,"5",7,49,"7",0,5,"2","3",16,7,8,32,8,8,44,14,26,13,"6",8,0,56,25,14,9,20,18,42,45,0,15,5,24,51,12,12,28,16,11,15,12,9,14,22,17,15,6,8,0,35,75,9,3,"5",16,0,4,"20",19,17,8,24,19,21,22,15,24,30,25,31,56,49,36,24,34,66,59,46,35,39,"6",0,"4","2",0,"6",6,5,6,19,17,6,21,7,11,28,7,8,0,43,8,34,13,51,19,49,5,21,32,10,50,29,13,10,37,19,12,13,7,12,11,9,9,20,"1",14,22,48,39,61,41,19,26,21,39,23,29,0,0,5,14,18,18,14,8,6,9,6,24,7,19,9,11,"10",25,14,18,12,2,25,14,14,7,"31",12,30,18,26,21,33,43,43,23,"2",3,8,19,4,0,16,14,24,7,16,4,5,15
"2010-09-01",19,42,0,43,72,11,23,26,"3","2","7","3",44,50,55,46,46,49,44,27,0,4,68,"50",34,48,12,0,"0",26,3,43,9,0,0,0,16,3,10,48,48,18,24,30,25,"15",0,0,9,"7","2",16,"9","1",50,23,0,20,27,8,23,26,22,7,17,57,9,5,"8",48,10,0,8,14,58,26,54,"42",26,0,33,18,0,"43",65,0,"4",27,42,10,6,"3",64,"4",0,32,0,47,18,19,28,"7","4","4",36,9,14,29,29,9,20,20,25,6,52,67,47,10,4,14,0,"2",7,"2",0,0,0,8,5,"6","3",0,0,14,4,14,7,"7",10,4,33,6,32,0,15,18,16,42,"8",0,39,"5",0,5,"3","3",18,0,13,51,20,0,34,28,29,13,"3",3,0,32,31,18,9,20,15,27,46,0,17,25,17,68,11,13,33,11,20,20,11,6,10,24,20,21,5,16,0,19,34,6,4,"3",11,0,4,"8",19,0,12,17,21,26,30,12,19,32,27,31,43,27,34,16,13,33,22,21,25,31,"6",28,"3","1",0,"6",4,3,6,22,14,9,22,10,9,29,0,0,0,35,16,53,16,51,30,58,3,35,30,11,54,32,6,30,17,18,21,7,9,13,11,9,9,12,"1",21,20,39,29,69,46,21,7,25,42,24,25,8,0,0,12,20,21,14,8,12,15,12,24,18,16,12,8,"4",27,12,20,5,2,15,12,14,9,"35",35,32,4,23,26,21,36,41,18,"1",1,12,24,6,0,13,13,23,7,17,3,5,13
"2010-10-01",19,24,9,21,59,22,22,40,"3","3","6","4",58,41,42,42,42,45,37,31,0,0,40,"53",35,53,7,0,"5",0,3,37,9,0,0,24,4,13,10,24,30,33,36,36,28,"9",0,0,6,"4","6",19,"4","1",16,22,0,19,30,10,22,26,19,28,16,55,15,15,"2",23,6,4,22,19,64,26,28,"58",8,4,44,0,0,"54",55,16,"6",34,34,0,7,"3",51,"5",22,32,5,54,16,17,29,"6","2","3",53,9,38,26,12,12,19,24,21,19,43,70,45,0,2,12,0,"7",0,"2",0,5,0,9,12,"7","4",0,11,24,4,10,7,"13",14,4,28,3,15,0,19,18,11,0,"4",14,37,"12",0,0,"3","3",14,0,17,48,7,10,60,0,25,16,"2",13,0,33,32,11,0,10,11,31,14,19,18,10,13,62,9,15,34,12,14,21,11,11,0,25,24,19,4,15,0,22,36,8,5,"3",10,0,4,"7",20,12,16,13,22,16,14,12,20,31,25,28,20,39,31,19,16,38,21,36,26,28,"6",0,"2","3",15,"4",3,3,4,25,15,10,21,5,12,14,20,0,0,28,8,30,22,21,24,35,5,35,27,73,43,31,6,19,36,22,16,8,14,16,10,14,9,15,"1",13,16,57,24,60,38,29,17,35,39,20,27,0,10,0,10,22,18,16,11,6,14,6,24,34,15,12,11,"12",24,9,19,2,3,17,7,13,11,"24",22,35,12,22,17,37,22,34,23,"1",3,14,19,0,6,15,12,22,11,17,6,5,16
"2010-11-01",21,21,19,42,50,11,7,16,"3","3","5","5",40,49,63,35,30,46,37,37,0,4,46,"39",27,46,8,0,"3",0,3,25,11,0,0,0,5,3,10,28,28,34,30,31,53,"3",12,0,6,"3","3",0,"0","0",16,24,0,17,30,11,23,25,20,18,25,56,12,5,"4",23,6,4,8,9,54,27,43,"60",17,8,39,0,0,"47",54,17,"4",43,40,5,4,"3",63,"4",0,34,5,51,14,18,25,"5","3","2",35,7,36,19,12,15,24,19,19,80,37,40,26,7,0,8,5,"0",14,"0",0,0,0,9,7,"4","5",0,11,18,11,9,7,"6",5,0,27,8,23,20,22,19,13,14,"4",0,43,"7",0,5,"2","3",18,7,12,54,6,12,76,0,25,10,"4",10,7,55,8,6,17,12,17,30,29,5,14,20,10,59,13,10,25,9,11,19,8,11,17,24,24,13,7,0,5,8,29,6,1,"2",8,5,4,"3",17,4,15,10,23,20,0,12,26,34,23,31,14,34,26,8,21,13,10,15,18,22,"4",9,"2","2",15,"4",3,3,5,20,25,6,22,11,13,14,0,0,0,27,8,42,15,42,35,59,3,27,30,8,29,27,0,19,16,23,20,15,11,14,11,12,9,8,"1",30,30,34,22,42,33,14,25,15,48,20,31,0,10,5,9,13,13,13,8,6,19,0,25,21,9,10,8,"14",24,12,21,4,3,26,11,14,11,"37",11,24,6,24,15,20,23,35,20,"3",6,12,21,6,3,18,12,22,12,16,6,6,14
"2010-12-01",19,14,0,32,54,0,8,50,"4","3","5","4",43,21,39,33,35,35,48,38,0,0,55,"49",40,40,15,0,"6",17,3,42,16,11,0,0,0,8,10,32,23,27,20,34,45,"9",36,0,0,"2","3",8,"2","2",16,26,0,22,21,18,23,25,20,22,0,52,6,10,"4",37,10,4,0,23,30,26,32,"37",8,9,33,0,0,"44",47,17,"5",53,14,7,6,"4",61,"3",12,39,5,38,20,18,28,"5","5","4",43,10,42,18,25,10,20,23,18,25,32,71,44,0,0,9,5,"1",0,"0",0,0,0,10,9,"4","4",0,22,11,8,18,7,"7",5,0,37,4,8,0,11,21,10,0,"4",29,28,"5",0,0,"1","3",13,7,6,18,0,0,24,0,29,6,"5",11,7,34,8,9,9,10,15,27,22,5,16,5,24,47,18,15,30,12,11,17,10,9,0,24,21,14,4,8,11,4,6,8,3,"1",5,19,4,"1",20,8,23,18,24,13,15,13,18,29,31,33,0,40,21,8,4,10,5,23,18,21,"3",18,"3","1",15,"1",1,1,3,19,13,5,20,13,10,14,14,17,0,27,18,48,8,35,22,31,11,21,29,18,28,31,6,10,25,21,17,17,20,12,9,9,9,23,"1",15,21,26,15,34,29,11,19,30,34,32,21,0,10,0,5,27,23,13,10,6,19,0,26,28,16,12,14,"4",23,13,19,2,4,22,12,12,11,"41",23,27,14,26,14,35,43,30,22,"1",0,11,18,4,7,15,12,23,12,16,4,3,21
"2011-01-01",26,25,0,25,36,17,14,45,"3","4","6","7",41,57,46,45,54,52,55,56,0,3,63,"67",31,47,6,26,"5",0,3,25,13,0,7,19,21,12,14,33,21,32,57,46,70,"19",27,11,5,"2","4",15,"7","2",12,28,0,28,33,14,30,34,22,19,51,64,19,23,"8",32,2,3,12,25,37,30,32,"51",20,3,65,27,0,"47",65,13,"5",54,51,9,8,"3",81,"5",0,43,0,62,22,22,32,"6","4","5",75,15,28,40,21,9,24,20,26,19,45,64,29,5,4,13,10,"9",16,"2",0,0,0,17,13,"3","7",8,8,25,9,13,0,"11",6,5,78,5,6,0,16,24,18,0,"5",11,49,"8",0,8,"1","4",14,5,11,81,16,9,56,10,37,15,"7",12,0,50,19,26,0,30,22,30,46,11,19,8,10,75,23,13,43,14,15,23,15,23,10,28,39,16,10,9,13,12,14,8,2,"1",9,19,9,"3",29,10,18,17,28,20,12,14,34,39,32,38,5,21,22,25,19,13,16,22,22,26,"3",28,"1","1",12,"3",2,2,5,29,28,16,25,15,12,43,5,6,0,25,28,79,18,47,47,67,7,21,36,6,25,35,0,15,59,22,19,17,21,14,14,12,11,27,"1",18,29,21,19,36,33,13,10,32,26,40,30,19,15,4,9,21,24,17,4,14,16,9,49,30,13,15,12,"11",28,15,26,2,4,23,17,19,21,"43",9,28,11,38,10,51,42,21,32,"2",1,13,20,4,5,22,13,27,22,23,6,7,18
