"","date","X4.star.hotel","X4.star.hotels","X4..hotels","accommodation.in","airport.hotel.parking","airway","akti.beach.club","all.hotels","allen.overy","apartment.rent","arco","artnet","atlantic.electricity","atlantic.energy","atlantic.power","average.fuel.price","average.wages","barcelo.brighton","barcelo.cardiff.angel.hotel","barcelo.cardiff","barcelo.edinburgh","barcelo.hotel.oxford","barcelo.oxford","bed.and.breakfasts","bentley.college","best.bridal.prices","bingley","bmw.cars","bmws","book.price","bridal.gown","bristol.and.west","british.gas.price","british.gas.prices","brussels.airline","building.society.uk","business.gas","buxton.palace.hotel","buxton.palace","c02","calculating.percentage","campanile","car.arena","car.hire.in","car.safety","car.test","cardiff.angel.hotel","cars..com","catersell","cavity.closure","cell.cancer","charter.flight","chateaux","cheap.bed.and.breakfasts","cheap.break","cheap.breaks","cheap.car","cheap.city.break","cheap.city.breaks","cheap.city","cheap.deal","cheap.deals","cheap.flights.from.glasgow","cheap.flights.from","cheap.flights.glasgow","cheap.flights.london","cheap.flights.to.belfast","cheap.flights.to.france","cheap.flights.to.ireland","cheap.flights.to.toronto","cheap.flights.to","cheap.flights","cheap.gas","cheap.hotels","cheap.packages","cheap.paris","cheap.short.breaks","cheap.travel","cheap.trips","cheap.weekend.break","cheap.weekend.deals","cheap.weekends","cheap","cheaper.gas","cheapest.flights.to","cheapest.flights","cheapest.gas.prices","cheapest.gas","cheats.com","chi.squared","child.ed","choice.travel","claris","co2","coach.travel","compare.gas.prices","compare.gas","compulsory.retirement","conjugador","construction.project","consumer.price.index","consumer.price","cost.of.food","cottage.scotland","cottages.for.hire","cottages.to.let","country.club","country.property.auctions","cpi.rpi","cpi","creative.writing.course","cruise.holiday","current.inflation.rate","current.inflation.rates","current.inflation","current.interest.rate","current.interest","current.issues","current.rate.of.inflation","daily.record.newspaper","days.inn.nottingham","dealers","delta.air","dial.a.flight","dienstverlening","dietary","differences.in","differentials","distant.learning","diving.in","diving.school","domestic.fuel","domestic.heating","driving.agencies","driving.vacancies","drug.prices","e.trade","eco.schools","economy.of","edinburgh.carlton","education.city..com","education.plus","electric.gas","electric.prices","electricity.bills","electricity.costs","electricity.price","electricity.prices","elluminate","energy.advice","energy.costs","energy.grants","energy.performance.certificates","energy.savings","energy.shop","energyhelpline.com","english.translate","epidemiological","equalities.office","equalities","equity","euro.into.pound","exchange.rate.of.euro","exercise.training","expedia","expenditure","expertise","f1.hotels","fashion.industry","feminax.ultra","ferries","fertilisation","find.property.com","first.choice.travel","fit","five.star.hotels","flat.rental","flat.rentals","flats.in.london","flight.center","flight.centre","flights.brisbane","flights.cyprus","flights.malta","flights.to.ireland","flights.to.porto.santo","flights.to.scotland","flights.to.tenerife","flights.to.toronto","flights.to","flights","florida.flights","food.bills","food.price","food.prices","ford.motor","four.years.strong","framework","freelance.world","freeport.swimming","fuel.bills","fuel.rate","fuel.suppliers","funds","gas.bills","gas.charges","gas.electric.prices","gas.electric","gas.electricity.prices","gas.electricity","gas.price.comparison","gas.price.increases","gas.price.rise","gas.price.rises","gas.price","gas.prices","gatwick.hotels","genetic.engineering","geothermal.heating","ghia","glasgow.to.newquay","glasseco","global.travel","globalisation","goddiva","gold.youtube","golden.sands.hotel","golf.holidays","golf.in","government.equalities.office","graham.technology","green.beauty","green.building","green.car","guest.houses","guideline","halifax.building.society","halifax.building","hbg.construction","hbos.share.prices","henry.boot","hertz.car.sales","hertz","hill.music","holiday.autos","holiday.cyprus","holiday.thailand","holidays.cuba","holidays.in.cyprus","home.office.tier.1","hostels.in","hotel.grand","hotel.in","hotel.le","hotel.map","hotel.morecambe","hotel.porto.santo","hotel.review","hotels.at","hotels.in.south","hotels.in","hotels.reviews","hotels","house.rental","housebuilder","housing.market","housing.price","housing.prices","human.right","immigration","implications","in.construction","in.vegas","income.tax.allowances","inflation.rate","inflation.uk","inflation.wiki","inflation","influencing","ins","insight.com","insolvency.practitioner","intakes","internet.call","investi","involvement","irish.cultural.centre","ius","java2s","jet","job.agencies","jobcentreplus.org","john.radcliffe.hospital.oxford","kombo","kyriad","lake.district.cottage","language.school","law.act","law.course","learn.italian","leeds.united.football.club","legal.general","letting.agency","letting.agents","letting","lichfield.mercury.jobs","linux.laptop","liverpool.intranet","living.in.spain","london.share","losertown","luxury.hotel","luxury.hotels","maple.hotel","market.forecast","matches.boutique","measures","mercedes.clc","mocha.brown","money.market..com","money.saving.ideas","money.super.market.com","mortality","mortgage.business","mortgage.lender","motivating","motor.inn","movie.club","narratives","nature.spa","new.citroen.berlingo","nptc","numeracy.world","obesity","office.development","ont","oxford.comma","package.deal","paid.to.review","palace.hotel","papers.mac","participation","pat.testing","payers","personal.tax.allowances","pets.welcome","pier.beach","plus.florence","portland.travel","power.prices","precision.marketing","premier.inn.com","prevalence","price.increases","primary.resource","primary.resources.com","primary.standards","primo","production.of","profit.and.loss","promoting","property.letting","property.lettings","property.market","property.rent","property.rental","public.involvement","quality.control","quality.hotel.cardiff","quality.hotel.glasgow","radcliffe.hospital.oxford","rail.fare","rail.fares","rate.bank","rate.of.inflation","rate.","rates.","rci","relais","rent.flats","rent.property","rental.apartments","rental.in","renting","resort.florida","riding.schools","riu.guarana","rotten.tomato","rpi.cpi","rpi","rsb","ruffians","rungay","same.moon","savings","scarlett.evenings","sdl.translation","seat.cupra.net","self.cater","self.catering.cottage","selfcatering","semantic","short.break","short.breaks","show.vacancies","singles.holiday","site.waste.management.plans","sites","small.hotels","social.responsibility","social.support","soils","sol.hotels","solar.heating","solar.water.heating","spa.holiday","spa.holidays","spiral.stair","sta.travel","sta","stability","standing.waves","star.hotel","star.hotels","star.travel","str","sunsail","surfing.holidays","tax.calculators","tax.guide","team.northumbria","tennis.brighton","tesco.dental.plan","text.editor","the.management","the.mortgage.business","the.rolex","thomas.cook.holiday.deals","tier.1.calculator","tier.1.uk","tier.one","timeshare","tokyo.hotels","top.bananas","trading","trail.finder","train.routes","training.on","transactional","travel.agents","trips.to","uk.gas.prices","uk.house.price","uk.house","uk.housing.market","uk.housing","uk.inflation","uk.rpi","utility.prices","vacancies.for","venmore.liverpool","verbe","villas.for.hire","want.glasses","water.heating","waterways","weddings.in","weekend.trips","well.done.fillet","wizzair.com","world.ticket","www.bbc.co","www.cartoon.network.com","year.round.weather","zimbabwean.dollar"
"40","2007-04-01",53,60,60,48,49,55,53,30,69,61,50,48,39,44,40,0,54,0,0,0,0,0,0,44,13,37,48,72,38,63,57,40,20,37,58,47,47,28,42,48,36,51,18,66,41,60,27,26,60,23,49,38,49,"29",52,50,68,44,46,67,66,55,47,61,54,69,64,44,49,43,73,59,55,65,52,62,33,61,56,39,58,51,66,42,55,45,76,36,"30",55,25,65,34,50,55,43,21,20,0,51,60,64,50,43,44,48,62,72,35,64,23,47,41,60,54,64,84,29,21,37,0,68,65,52,33,41,42,30,36,44,55,5,45,60,70,20,61,47,50,43,24,44,40,42,23,10,69,42,0,54,37,38,29,36,28,22,31,39,0,55,84,19,11,40,68,46,48,48,47,0,57,48,"46",68,45,44,47,41,53,49,61,74,72,69,61,35,56,60,35,76,67,59,18,46,35,56,0,79,0,0,41,20,49,69,45,39,41,40,47,50,32,0,0,14,36,41,48,24,57,59,36,0,49,40,0,15,39,55,69,0,13,37,54,50,46,63,59,58,41,25,43,31,60,70,47,60,68,61,55,0,49,66,73,60,65,11,15,59,50,72,64,68,61,56,21,70,42,47,36,76,48,70,49,61,65,63,47,75,49,81,29,14,8,55,0,52,19,47,59,76,45,24,15,36,62,48,47,59,53,48,35,71,62,55,65,0,34,18,24,42,0,68,54,48,18,0,69,3,40,39,21,65,62,74,38,33,15,46,28,4,20,34,12,63,55,66,12,54,0,69,35,47,64,38,46,30,50,20,60,41,66,0,72,54,21,30,52,65,39,55,65,54,61,84,70,64,29,55,33,45,36,51,30,51,66,63,18,57,61,72,74,50,68,68,48,63,0,44,27,77,71,3,0,36,61,46,7,20,10,51,53,40,52,50,14,26,14,63,48,55,29,47,57,70,87,44,39,20,64,66,54,32,66,68,77,61,37,41,60,76,24,37,0,57,44,23,34,32,0,0,29,40,58,15,75,46,48,80,49,45,64,42,53,47,27,38,55,44,36,57,46,51,46,20,52,57,62,37,0,12,49,42,31,10,38
"41","2007-05-01",53,61,71,49,51,55,29,32,65,62,50,71,29,34,39,24,78,0,0,0,0,0,0,41,0,30,40,74,38,61,56,35,13,33,41,37,67,19,28,56,47,60,55,68,44,64,22,33,63,0,57,34,68,"33",44,49,67,18,48,66,48,58,63,62,56,71,65,62,53,39,72,58,49,65,46,69,40,64,58,24,34,62,64,33,64,48,50,33,"37",27,21,59,49,55,60,27,17,17,0,52,32,63,42,55,39,47,70,51,15,52,11,61,34,33,41,57,73,25,27,69,13,64,60,45,13,43,41,45,33,41,36,9,28,39,52,8,48,75,47,28,33,50,41,27,32,31,57,40,34,53,44,36,32,41,54,42,31,65,0,48,83,8,12,58,64,49,66,45,33,0,59,47,"48",60,45,39,50,44,47,39,57,44,72,66,61,0,59,57,55,76,66,67,9,42,47,55,0,81,20,0,46,13,24,69,44,24,28,37,35,46,23,0,0,0,31,31,52,27,32,68,0,0,30,53,2,18,44,50,67,0,11,67,57,64,49,85,54,52,20,20,52,13,65,74,48,53,63,45,54,0,53,63,76,59,63,23,25,55,55,65,64,60,60,69,11,58,49,55,44,67,50,75,44,27,43,43,20,68,46,78,20,23,22,41,0,54,24,57,49,78,46,0,42,66,56,60,51,60,49,50,40,63,55,55,62,30,36,10,47,42,0,73,54,0,36,15,58,0,0,76,9,36,55,56,24,51,15,56,40,3,17,38,21,59,52,47,6,50,20,74,15,49,69,38,51,33,33,17,63,50,80,14,51,49,78,100,47,64,44,43,65,62,76,85,74,57,54,48,24,20,35,45,36,50,33,50,22,53,56,65,73,46,66,73,67,54,0,83,11,57,81,12,34,15,52,38,29,25,20,59,57,46,60,49,28,34,11,63,50,54,49,43,60,55,68,52,48,21,53,62,51,17,71,72,72,48,37,45,46,52,13,13,0,53,58,17,23,31,11,3,28,46,57,19,74,38,46,69,67,42,68,21,58,49,26,39,47,30,26,63,54,46,29,17,53,57,67,46,46,7,44,73,29,10,0
"42","2007-06-01",66,60,70,50,55,50,0,35,72,65,61,67,33,29,22,12,46,0,0,0,0,0,0,41,22,32,36,77,39,75,31,32,10,28,40,37,56,32,23,55,17,55,49,73,59,61,31,23,65,0,56,45,52,"44",50,51,71,41,52,66,64,68,43,66,54,69,72,54,49,38,73,59,49,67,71,68,42,72,49,32,35,54,68,15,65,56,26,26,"29",23,22,76,43,63,59,23,13,17,0,48,38,46,60,53,31,61,72,18,22,68,27,58,41,17,39,92,68,26,18,60,26,63,46,49,35,34,33,18,25,47,48,5,27,46,33,17,66,82,31,26,0,45,37,37,20,18,37,36,18,44,36,48,21,44,28,12,34,50,0,40,84,24,21,42,67,37,59,76,39,0,57,38,"39",75,48,45,52,33,49,66,62,40,74,64,71,0,60,60,43,77,68,72,43,30,53,59,0,84,0,0,12,9,45,74,33,34,22,35,25,36,30,0,14,0,28,27,53,32,26,63,51,0,47,24,2,26,60,60,67,0,37,44,54,59,45,78,52,53,20,23,49,20,72,62,49,66,53,49,60,0,51,65,77,58,67,12,39,61,65,56,66,72,60,66,25,49,51,57,41,62,35,71,45,40,48,42,30,57,28,78,29,27,10,49,33,47,17,46,0,80,60,42,34,37,73,57,55,45,53,45,32,62,70,59,65,0,27,32,60,43,0,70,54,21,34,23,59,3,35,45,27,56,45,55,50,33,19,63,37,10,17,47,21,51,49,54,10,65,42,79,30,36,69,33,29,39,30,17,73,57,32,21,52,30,59,26,56,60,35,28,48,63,84,66,75,60,35,36,25,24,45,53,34,48,41,44,39,51,55,72,78,50,65,74,69,52,0,59,19,60,66,0,0,31,52,26,24,35,25,43,55,34,54,49,37,45,47,62,54,31,48,35,67,62,75,41,44,22,61,64,46,17,67,74,74,62,43,28,27,62,20,36,0,63,45,37,17,54,11,0,34,45,31,13,75,34,54,61,56,50,65,36,36,48,25,38,44,38,17,63,32,64,66,17,39,49,66,48,0,11,39,34,22,32,0
"43","2007-07-01",54,71,79,57,63,62,0,49,73,78,64,75,27,39,28,0,45,0,0,0,0,0,0,49,22,23,36,70,40,86,40,32,13,15,42,42,53,51,55,61,17,64,18,81,49,69,28,46,51,19,60,46,59,"48",67,71,72,49,68,83,79,96,54,75,58,76,81,65,65,56,86,70,46,81,76,84,52,86,73,42,46,63,77,24,79,68,13,21,"39",20,11,100,35,63,75,26,24,34,15,49,27,31,31,73,49,64,73,52,22,56,21,74,23,17,46,60,70,22,22,76,0,64,51,62,14,24,25,38,30,44,49,9,41,71,73,21,65,49,26,26,27,58,36,37,42,27,44,34,35,65,45,27,27,32,21,12,30,21,16,79,86,16,17,28,74,29,53,69,32,0,67,17,"55",97,48,52,58,45,58,54,80,83,95,84,76,89,76,84,56,89,79,69,34,40,35,56,21,74,0,0,23,26,44,85,28,75,23,32,21,43,23,0,0,0,33,23,62,11,10,69,41,0,52,19,0,17,65,72,75,19,20,42,59,72,56,65,52,57,35,16,36,0,78,67,56,80,69,76,81,11,59,75,85,64,72,28,26,72,65,69,72,75,68,70,34,57,33,43,27,64,22,56,50,40,42,31,40,51,22,91,24,21,8,49,0,40,17,45,25,89,62,0,31,80,65,55,60,40,55,45,63,62,66,62,72,62,36,0,61,42,0,87,65,31,37,30,51,0,17,100,9,37,40,51,47,29,24,57,22,5,0,38,21,35,50,63,4,62,21,86,30,25,72,25,37,39,33,25,90,35,25,0,39,29,29,25,28,71,24,30,40,56,94,100,80,68,29,25,45,17,38,64,39,46,32,59,19,68,66,76,82,50,76,78,60,50,0,44,12,58,71,2,0,10,64,0,21,17,17,58,76,28,65,59,41,42,23,64,63,40,37,22,74,42,45,55,54,30,55,68,38,7,69,78,80,60,61,59,40,60,20,26,0,63,41,34,28,82,0,0,21,47,55,25,78,17,58,60,40,55,78,12,53,48,32,41,39,31,17,66,47,46,56,17,34,60,74,46,0,14,45,31,60,21,0
"44","2007-08-01",66,75,85,57,87,59,15,46,73,79,59,51,26,25,35,0,52,0,0,0,0,0,0,55,0,24,42,65,35,69,63,36,8,27,35,45,56,28,35,49,22,65,34,72,41,62,30,31,59,0,44,48,41,"50",72,67,72,61,75,85,88,90,57,72,59,69,74,66,69,41,82,68,41,80,71,75,57,85,70,45,38,58,74,12,72,55,27,18,"28",13,11,89,40,54,67,24,14,35,0,48,33,41,37,57,42,73,73,36,16,69,26,74,21,26,39,67,76,16,14,63,27,69,52,47,14,24,17,13,59,54,46,0,36,43,59,34,46,36,19,24,0,59,36,22,40,18,35,36,36,25,29,40,17,31,25,13,36,34,17,38,78,16,18,32,79,34,42,48,22,0,64,17,"45",100,47,46,58,45,60,66,76,89,98,100,81,30,66,90,51,85,76,74,41,37,34,50,0,68,11,25,0,26,31,80,25,26,15,32,40,34,26,0,0,13,34,22,66,3,33,71,21,0,52,17,10,31,57,74,74,0,26,47,61,69,59,60,51,50,15,13,65,14,74,63,47,68,72,55,73,0,53,76,89,73,72,22,26,73,73,77,76,83,72,66,30,62,24,63,47,72,31,61,59,16,28,34,21,49,24,84,38,21,22,45,0,36,0,48,0,87,49,32,32,44,56,78,51,42,63,55,75,70,59,60,68,0,28,21,40,58,22,78,66,63,22,16,47,0,17,34,36,66,37,85,58,29,27,43,18,3,0,27,11,24,47,44,5,82,0,87,30,29,59,31,11,31,61,18,92,59,19,14,39,51,4,0,20,69,21,29,34,70,86,86,85,68,32,23,17,46,25,73,40,46,30,37,8,65,52,79,90,45,73,77,67,72,14,52,16,50,73,0,0,21,61,0,9,18,30,69,73,27,69,70,38,42,36,60,64,36,43,18,68,41,37,64,56,39,52,63,45,7,70,81,95,64,48,40,17,70,41,18,55,59,39,38,25,74,0,7,30,54,45,13,80,28,49,68,42,52,85,18,53,50,29,39,33,26,17,70,64,34,34,0,27,53,75,52,0,22,59,30,53,61,34
"45","2007-09-01",60,73,86,44,52,64,0,42,64,66,66,69,21,28,21,24,78,0,0,0,0,0,0,36,11,23,56,73,42,69,38,37,23,26,39,50,59,33,35,50,34,42,25,53,50,51,22,26,31,19,55,44,35,"35",62,59,62,58,60,75,53,66,51,63,44,64,78,45,51,41,68,56,43,72,46,74,40,63,56,49,42,59,64,33,59,47,13,20,"29",22,10,79,39,49,57,21,19,0,0,33,34,69,33,49,58,66,67,26,27,53,39,68,34,42,66,51,93,27,20,66,0,57,50,48,0,42,27,40,62,41,24,27,40,44,56,24,57,51,36,47,27,67,40,28,38,39,46,26,17,35,26,20,17,41,20,36,37,40,32,32,76,8,16,47,67,41,48,57,43,0,45,31,"36",75,44,42,60,46,49,43,65,76,78,79,60,0,65,79,33,76,67,71,39,42,41,63,42,92,0,48,46,21,19,67,28,8,20,39,20,39,21,0,0,0,31,23,58,21,22,57,40,0,37,19,32,24,34,66,60,28,22,43,53,65,46,73,57,56,25,27,33,0,57,67,38,70,58,52,68,0,45,65,78,64,63,20,13,57,60,67,67,61,63,52,27,79,46,73,57,63,29,63,53,47,47,33,29,56,41,76,20,23,17,41,0,39,33,37,0,83,45,20,39,60,56,81,56,42,65,47,57,63,57,51,61,0,38,46,69,56,21,72,62,71,21,0,48,3,33,65,35,36,54,76,44,28,26,51,51,10,25,47,10,45,48,72,6,46,30,76,0,33,72,38,36,31,29,33,60,42,43,7,55,29,43,62,100,59,36,19,37,57,85,78,73,62,22,22,72,24,39,65,36,47,34,40,19,61,45,70,71,35,56,74,62,41,0,57,30,61,61,10,0,10,78,25,9,0,28,65,48,29,63,57,28,38,34,52,48,23,42,24,46,41,44,44,47,21,45,56,46,7,67,81,71,40,41,42,23,68,65,30,66,59,42,31,29,50,0,7,12,39,35,19,78,27,49,59,62,46,66,21,60,47,58,39,37,37,13,63,70,20,38,0,40,45,60,59,0,35,55,44,39,33,32
"46","2007-10-01",56,70,73,37,59,52,0,29,89,59,67,61,22,26,13,10,79,0,0,0,0,0,0,31,29,68,54,65,43,58,40,37,10,14,38,34,65,26,35,51,36,45,31,43,64,51,36,24,72,0,68,21,27,"29",65,58,53,35,66,69,44,51,47,54,50,65,65,51,40,28,59,50,41,68,57,72,39,50,67,36,39,59,58,17,52,40,11,22,"27",35,23,55,44,54,48,19,17,15,13,45,35,44,34,53,40,46,58,23,14,57,14,46,36,30,39,77,65,42,21,54,22,53,55,44,12,46,50,40,34,38,17,36,47,44,48,36,57,57,48,43,30,56,37,37,50,35,53,29,23,38,39,46,31,41,45,11,36,47,29,35,82,7,8,38,59,62,77,48,38,0,41,54,"37",53,43,42,54,29,53,37,57,63,54,59,50,0,51,65,46,69,58,58,11,37,42,53,18,92,9,21,0,26,36,80,35,58,22,43,23,35,18,0,12,0,38,23,48,32,39,53,35,0,41,37,8,33,33,55,55,17,12,38,71,49,40,76,41,40,13,17,29,11,50,67,28,39,56,49,39,0,45,58,74,53,55,24,22,51,61,54,63,58,58,62,36,86,49,64,42,67,44,74,47,27,53,37,35,57,49,77,21,31,17,40,29,53,43,55,22,74,41,0,49,32,43,59,48,57,68,41,61,68,66,46,53,53,36,36,39,61,19,60,53,44,21,0,58,3,0,48,15,32,56,80,41,33,21,41,47,3,30,48,45,72,49,66,10,48,36,61,26,37,67,54,34,27,26,22,50,35,43,12,48,22,41,55,70,54,42,46,59,45,91,85,68,50,43,34,39,27,47,62,35,42,39,56,30,50,41,65,75,38,55,64,46,54,12,65,7,76,62,2,0,44,62,34,20,22,22,46,46,40,63,48,18,27,41,48,44,40,57,39,41,33,39,42,39,18,46,55,50,21,65,71,62,55,26,23,26,64,58,8,35,57,52,32,31,33,0,0,22,40,56,39,77,38,47,61,68,39,72,19,63,44,46,36,40,31,29,54,34,57,31,0,45,44,54,48,0,24,61,34,40,31,28
"47","2007-11-01",42,47,58,31,41,53,0,28,84,45,68,53,17,18,18,20,74,14,0,0,15,0,0,22,36,19,39,64,32,82,37,33,19,28,41,41,64,28,33,31,48,37,61,31,63,48,32,29,69,0,64,24,28,"22",42,42,46,33,46,60,45,42,26,44,37,50,58,31,36,28,46,39,42,54,50,62,23,40,57,31,32,41,51,30,39,37,21,21,"27",37,35,37,38,52,39,17,15,0,12,65,49,52,41,42,21,37,51,36,20,62,21,52,22,28,38,61,52,41,30,63,43,47,58,30,0,56,51,49,37,28,21,11,49,53,47,21,84,79,64,45,39,54,34,24,37,26,41,29,22,40,59,71,28,42,31,10,34,34,20,96,79,0,14,49,49,64,73,22,52,0,32,52,"36",41,42,30,41,23,41,42,53,56,42,40,37,0,44,45,26,55,48,38,8,46,41,51,18,97,9,0,19,14,46,73,17,28,19,34,25,40,19,0,11,10,33,22,41,38,54,45,0,0,33,46,24,32,13,34,46,32,19,26,77,47,30,74,42,39,25,16,22,0,43,37,22,23,40,38,33,9,31,48,60,44,48,14,0,40,56,44,50,43,47,48,28,82,41,86,54,65,57,73,45,36,57,45,66,76,49,72,37,10,28,56,0,67,14,54,21,64,34,34,62,86,33,46,44,62,56,39,44,60,40,38,47,0,46,35,40,41,18,48,42,8,20,12,74,2,21,55,22,31,63,67,49,45,19,47,54,9,28,55,35,72,42,69,7,45,26,54,25,47,68,44,37,13,21,14,32,25,26,12,71,45,75,63,69,71,45,49,53,42,66,74,55,44,63,39,27,31,36,41,32,39,47,64,13,42,33,51,57,27,45,52,40,37,0,54,19,69,61,4,0,21,51,43,17,14,27,38,34,48,40,34,30,14,19,45,32,51,50,47,28,34,44,40,26,39,41,50,50,14,51,60,52,60,23,18,48,39,39,22,33,52,58,16,30,13,0,8,41,32,33,43,81,36,47,74,60,30,60,21,42,42,45,33,42,40,11,52,13,35,17,28,51,37,43,53,0,6,34,32,35,37,0
"48","2007-12-01",31,43,42,24,31,56,0,23,60,47,49,58,10,35,15,0,47,17,23,39,0,12,15,16,11,31,31,61,30,73,17,23,10,27,29,34,50,29,37,43,19,35,69,34,54,50,30,45,38,0,45,26,30,"10",41,36,43,20,32,49,51,44,32,41,34,44,48,29,24,23,45,36,38,44,45,43,24,36,50,16,28,37,50,16,46,32,13,24,"46",39,26,35,44,44,40,19,11,17,0,45,43,32,33,43,26,30,49,17,23,59,19,43,26,25,42,53,74,28,18,50,38,43,45,39,0,38,36,38,18,31,15,28,42,33,38,20,38,42,41,28,33,37,29,28,25,44,44,17,34,35,31,31,28,32,27,0,29,28,57,52,57,8,10,44,44,44,53,43,32,0,29,31,"27",36,45,25,32,30,35,40,51,72,36,42,36,29,41,42,39,52,46,38,9,39,36,50,21,80,20,0,23,17,44,67,26,41,26,30,23,24,21,0,13,0,27,23,29,24,61,48,40,0,17,43,28,39,27,33,39,47,19,55,57,51,18,55,36,37,20,16,19,13,42,42,19,26,51,43,27,0,31,43,47,39,40,18,13,37,38,42,40,42,39,44,13,59,41,59,49,56,35,60,44,24,48,48,20,66,38,63,12,9,18,34,0,47,16,36,24,62,26,21,40,79,22,40,38,45,36,36,44,46,35,28,37,31,48,26,33,31,21,42,37,20,48,22,53,4,0,66,9,27,49,42,58,28,24,71,34,3,17,32,10,53,33,75,9,34,51,44,30,41,49,57,26,19,12,17,33,26,25,0,52,25,47,37,38,62,35,40,42,34,49,67,49,43,32,38,16,7,39,37,24,42,45,45,23,41,36,52,51,30,42,46,41,27,0,64,19,69,59,5,0,20,41,0,20,17,8,29,32,36,39,31,8,36,12,48,22,35,49,34,37,31,32,27,28,17,41,48,47,17,48,50,40,60,23,27,23,55,39,9,53,58,40,28,24,20,0,10,53,26,39,44,71,22,32,53,53,24,51,13,58,42,26,27,41,28,10,37,55,36,23,17,44,26,36,26,0,10,36,39,39,23,64
"49","2008-01-01",59,80,89,49,62,63,0,45,75,73,67,65,38,34,34,10,74,68,19,32,18,33,6,32,18,37,48,71,32,71,60,48,53,45,27,38,68,54,47,61,46,44,67,58,48,58,33,56,91,15,63,31,32,"36",67,71,57,51,76,85,53,69,43,69,55,66,79,38,61,53,78,62,54,77,67,83,45,64,86,63,53,84,67,32,66,53,20,46,"28",33,51,86,45,62,51,32,32,14,0,66,58,63,51,54,57,61,65,28,30,73,26,83,42,54,67,96,96,39,25,60,20,58,82,66,11,45,44,51,36,39,33,22,66,48,74,26,66,72,47,69,32,89,43,42,33,53,77,33,35,75,30,55,36,49,35,15,32,30,26,60,77,38,18,67,74,52,53,53,55,0,44,42,"44",81,52,46,51,50,53,70,73,83,76,93,78,0,74,92,49,92,78,100,100,52,44,73,17,95,32,19,28,34,53,79,53,46,34,39,37,44,45,40,55,39,61,34,54,30,59,59,16,0,29,47,29,24,53,69,54,76,27,30,63,54,34,74,51,50,36,27,33,11,52,43,44,60,97,100,69,26,46,70,81,66,62,24,25,61,67,65,69,90,63,78,36,80,49,63,40,72,46,78,66,63,69,58,63,78,35,78,35,19,20,54,0,46,20,70,0,93,47,25,47,68,52,91,56,52,52,37,36,57,62,56,64,24,42,33,47,53,34,76,67,57,36,18,61,36,27,88,64,73,57,68,38,41,30,44,45,4,61,61,8,64,52,70,18,76,41,77,24,46,78,53,52,29,20,13,87,62,35,0,63,53,55,50,74,68,41,71,57,58,91,70,87,54,39,39,26,25,30,76,37,60,63,67,15,67,45,86,91,42,66,78,89,43,42,57,24,94,50,0,0,20,59,52,49,14,36,63,66,39,74,67,32,49,23,52,47,55,54,45,57,58,32,62,60,30,57,65,52,30,72,83,81,66,39,55,40,96,37,28,54,44,46,23,34,40,9,11,30,47,36,31,76,44,43,81,64,51,75,28,41,47,32,40,62,59,32,65,75,37,71,27,51,41,77,71,37,14,46,34,39,52,26
"50","2008-02-01",59,68,77,42,57,52,0,39,65,79,77,76,40,71,50,0,58,44,20,0,42,77,31,32,38,100,48,65,37,76,38,48,26,30,41,40,76,31,45,54,42,47,40,54,53,61,32,52,76,16,50,28,37,"17",59,61,55,41,60,71,46,56,40,58,48,57,73,55,58,41,65,52,45,68,58,63,49,55,64,44,37,65,59,37,57,47,22,34,"51",41,50,61,52,66,53,38,30,14,13,61,37,43,48,54,34,51,57,45,32,70,26,65,52,51,66,70,89,41,31,48,11,61,53,47,12,49,48,33,41,36,23,20,45,56,50,32,52,72,54,52,23,93,46,42,63,19,66,35,82,42,61,44,27,42,44,31,34,46,14,56,79,7,22,58,60,50,61,27,45,0,46,39,"59",63,51,47,48,44,49,44,67,64,65,77,56,25,60,70,46,75,65,62,39,60,52,65,18,92,17,21,40,18,47,80,40,57,31,50,42,45,34,17,29,26,41,36,44,34,64,64,61,0,41,38,23,35,37,61,56,33,19,39,57,64,38,100,49,47,43,12,52,0,49,71,34,50,65,67,56,14,41,62,74,60,55,55,33,56,60,65,64,71,59,60,29,80,43,74,48,77,45,80,53,75,52,47,34,72,42,74,31,18,22,42,0,60,0,48,0,84,42,27,48,73,47,76,49,45,51,41,33,61,56,51,56,0,36,40,45,47,28,73,56,53,21,19,70,20,22,67,23,79,53,79,52,44,16,42,35,3,36,52,31,64,52,71,30,58,53,73,25,39,66,33,45,26,11,22,57,32,48,12,67,54,53,87,76,62,42,37,50,53,82,69,79,57,26,56,45,29,45,47,33,56,47,61,36,68,48,74,80,36,60,70,51,51,34,61,23,78,78,4,0,17,55,100,48,15,14,69,52,35,60,51,24,29,50,51,46,42,42,41,46,49,49,40,51,25,51,59,56,23,64,72,55,64,26,49,29,46,34,38,46,60,52,51,37,27,28,15,28,48,53,55,76,28,44,68,71,40,60,29,55,45,24,38,46,48,23,62,47,31,38,0,50,44,62,55,81,6,43,40,31,51,0
