"date","c.入門","cdr.書き込み","e.n","fun","fx.兄貴","html.タグ.一覧","info","jp.company","korean.air","l.o","lan.ケーブル.価格","lec.公務員","mac.価格","mcp.資格","mov.再生","ngk.プラグ","nihonn","opera.ダウンロード","pdf.変換.フリー","syu","vendor","vi.コマンド.一覧","web.アクセス","zip.ダウンロード","zip.パス.解析","zookeeper","あ.ぱぱ","あい.で.む","アイコン.フリー","アイコン.位置","アイデム","アウドムラ.の.恩恵","アクセス.できない","アドレス.変更.方法","アドレス.帳.保存","アドレス.帳","アプリ.作成","ある.ばい.と","ある.ばい","アルキタ","アルティザン...アーティスト","アルバイト.an","アルバイト.京都","アルバイト.募集","アルバイト.千葉","アルバイト.名古屋","アルバイト.埼玉","アルバイト.札幌","アルバイト.横浜","アルバイト.求人.情報","アルバイト.求人","アルバイト.神奈川","アルバイト.福岡","アルバイト.関西","アルバイト","アレグロ.アジテート","アンインストール.方法","アンティーク.雑貨","いき.もの.がかり.気まぐれ.ロマンティック","いき.もの.がかり.気まぐれ","インザ.スカイ","ヴィゾフニル","ウィメンズ.パーク","エキサイト.翻訳","エスノ","エラー.修復","オークション.yahoo","おすすめ.フリー","カクテル.レシピ","カスタム.少女.xp","カフェ.アルバイト","カフェ.開業","カレント.エリオット","カロリー.レシピ","ギター.カタログ","キヤノン.ビズ.ア.テンダ","キャプチャ.方法","ギャラン.フォルティス.スポーツ.バック","ギャラン.フォルティス.スポーツ","キュー.レット.ミューラー.ts","ギリシャ.文字.読み方","キレイ.ぱど","クソスレ","ぐるなび.関西","グルメ.キャリー","ゲーム.一覧","ゲーム.板","ゲーム.無料.ダウンロード","ゲーム.育成","こ.ゆく.て.おいしい","コーディネーター.求人","コピー.フリー","コマンド.オプション","コマンド.一覧","サーチ.方法","サイト.作り方","サマー.セット.パレス.ソウル","サンリオ.ゲーム","し.ごと.情報","じしょ","シュガー.ケイ","シュミレーション.ゲーム","ショートカット.一覧","ジョブキタ","スカイマーク.ツアー","スクロール","スター.ネット","スタートアップ.削除","ステレオ","スパゲッティ.レシピ","スピーカー.設置","セーフティー.ネット","セインツロウ.2.攻略","セインツロウ.2","ソニック.ワールド.アドベンチャー","ソニック.ワールド","ソリティア.攻略","タイピング.ゲーム.無料","タイヨウノハナ","タウンワーク","タグ.一覧","ツールバー.削除","テキスト.エディタ.フリー","デコ.デザイン","デザイナー.求人","デザイン.求人","デジタル.化","ドーモ.ネット","ドーモ","どうぶつ.の.森.wii.攻略","ドクターシーラボ.bb.クリーム","どっと.コム","トナー.価格","どんぶり.街道","ニチイ.医療.事務","ヌギャー","ネイル.スクール","ネットワーク.表示","ねとらじ.スケープ","の.む.こむ","ノート.比較","パーク.ハイアット.東京.デリカ.テッセン","パーツ.センター","バスケットボール.ルール","パチスロ.カイジ.2","パチスロ.実機","パチンコ.アルバイト","パッチ.当て","ハブ.価格","はら.ドーナッツ","ハローワーク.川崎","ハローワーク.札幌","ハローワーク.横浜","ハローワーク","ハングル.入力","バンジョー.と.カズーイ.の.大.冒険.ガレージ.大.作戦","ヒール...トゥ","ヒーロー.インザ.スカイ","ヒーローズ.イン.ザ.スカイ","ヒーローズ.インザ.スカイ","ピッピ.靴","ビューティー.ナビ","ブーン.ルミナス","ファイル.名.一括.変換","ファイル.名.置換","ファブリック.バード","フォルダ.オプション","フォルダ.削除","フォルダ.表示","フォルティス.スポーツ.バック","プチフリ","フットサル.タイムズ","ぶら.う","ブライダル.求人","ブラウザ.シェア","ブラウザ.比較","プラグ.形状","プリキュア.無料","ふるさと.雇用","フレッツ.料金","プレミア.ショップ","ふろ.む","プロジェクター.比較","フロムエー","ヘタリア.名前","ベネッセ.ウィメンズ","ベルキュロス","ヘルパー.資格.取得","ホームページ.作成.フリー.ソフト","ホームページ.作成.フリー","ホームヘルパー.2.級","ホイール.通販","ホテル.地図","マイ.プレミア.ショップ","マイケル.ボルダック","マウス.価格","マクドナルド.求人","まったり.壁紙","マニュアル.日本.語","メーカー.一覧","メール.保存","メシウマ.aa","メニュー.の.作り方","メニュー.バー","モータ.原理","もろみ.え","ラベル.印刷.フリー","ランタイム.ダウンロード","リストラ","リンク.設定","ルーン.ファクトリー.フロンティア.攻略","ルーン.ファクトリー.フロンティア","レシピ.野菜","ワーキン","ワーナー.マイカル.みなとみらい","ワーナー.マイカル.海老名","ワールド.アドベンチャー","ワンピ.ス","不動産.連合","不景気","不況","中古.車","中小.企業.緊急.雇用.安定.助成.金","中小.企業.雇用.安定.助成.金","事務.所.求人","事務.資格","二.角.取り","京都.アルバイト","企業.一覧","企業.倒産","企画.書.書き方","低.カロリー.レシピ","住み.心地","侍.戦隊","価格","保証.制度","倒産.件数","倒産.情報","健康.診断.料金","充.放電","先端.科学.技術.大学院.大学","光栄.ゲーム","免許.証.更新","全日空.時刻.表","全日空.時刻","公務員.試験.対策","再.就職.支援","分割.フリー.ソフト","創出","助成.金.雇用","助成.金","区役所.出張所","医療.事務.資格","卒業.年度","原.ドーナッツ","受信.メール","受験.資格","司書","名刺.作成.フリー","名刺.作成","商工.リサーチ","囲碁.入門","地下鉄.所要.時間","地名.読み方","基地.求人","場所.検索","塗装.方法","変換.効率","夕飯.シチュー","大学.一覧","大学.偏差.値.代ゼミ","大阪.アルバイト","失業.保険.受給","失業.保険","失業.給付","失業","学校.一覧","実機.販売","家具.通販","密室.から.の.脱出.2.攻略","密室.から.の.脱出.2","小田急.線.時刻.表","小田急.線.時刻","就職.支援","就職.資格","履歴.書.自己.pr","履歴.書.自己","履歴.書.見本","岡部.文彦","市役所.地図","希望.退職","帝国.データ.バンク","年.号.西暦","広島.アルバイト","店舗.賃貸","引越し.料金","弥生.会計.09","彼.の.名.は.ドラキュラ","彼.の.名.は","恋人.は.ミュージシャン","情報.ネット","拡張.子.変更","採用.係","換算","教師.求人","文字.読み方","新聞.記事.検索","既.卒.就職","日本.エイサー","日本.語.教師.求人","日経.消費.ウォッチャー","星空.の.湯","映画.情報","普及.拡大","景気.低迷","景気.動向","景気","書店.アルバイト","札幌.アルバイト","東.建.コーポレーション","東京.商工.リサーチ","東方.神.起.歌詞","桃太郎.電鉄.20.周年","楽器.採用","横浜.研究.所","橘.つばき","民事.再生.法.と.は","求人.ジャーナル","求人.情報","法人.設立","派遣.ex","消費.電力.計算","深夜.アルバイト","添付.ファイル.保存","無線.lan.比較","特報","画像.表示","画面.キャプチャ","留学.奨学.金","異.業種.交流.会","番長.3.攻略","病院.地図","症状.検索","発電.システム","登録.制.アルバイト","着.うた.フル.プラス","社団.法人.と.は","福祉.の.お.仕事","米.軍.基地.求人","経営.状況","経済.情勢","経費.削減","給付.日数","緊急.雇用.助成.金","緊急.雇用.安定.助成.金","緊急.雇用","縮小","美容.室.口コミ","翻訳.求人","耳.つ.ぼ.ダイエット","職業.訓練","自転車.カタログ","航空.券.激.安","英語.ニュース","英語.日本.語","補助.金.太陽.光.発電","西暦.対応.表","西暦.対応","西村.隼人","角.取り","評価.版","講師.求人","資格.就職","資金繰り","起動.できない","車検.費用","転送.設定","辞書.登録","退職.金.税金","通信.端末","通販.カタログ","運転.免許.証.更新","都.道府県.大戦.攻略","都営.バス.時刻.表","都営.バス.時刻","重政.豊","銀.魂.鑑定","録音.方法","開業.資金","雇用.保険.受給","雇用.創出","雇用.助成.金","雇用.助成","雇用.安定.助成.金","雇用.調整.助成.金","雇用.調整","雑誌.一覧","雑貨.求人","電力.計算","電力.量.計","音声.が.出.ない","音声.読み上げ.ソフト","音響.求人","食品.衛生.責任.者","食品.衛生.責任","高等.技能.訓練.促進.費","高等.技能.訓練","髪型.写真"
"2008-04-01",54,14,35,64,0,31,49,11,69,46,38,31,54,66,34,69,45,19,27,60,17,22,50,52,0,33,11,14,42,25,77,0,68,47,56,57,21,35,35,40,47,32,44,35,43,55,37,78,58,36,47,62,56,73,73,0,43,80,0,0,4,0,32,50,24,70,50,18,28,"0",52,40,0,37,11,0,49,8,6,0,17,0,6,"40",41,51,60,42,36,0,54,33,53,41,33,76,0,39,0,44,26,52,35,32,44,60,73,38,66,28,55,22,0,"2",0,9,32,67,0,43,28,27,34,44,55,100,56,39,45,"3",0,18,13,24,50,0,61,65,0,31,39,0,50,27,0,22,7,50,45,5,51,58,63,66,31,0,0,0,0,"0",0,45,0,44,72,99,47,76,62,14,0,38,50,25,48,63,47,54,0,40,35,83,21,52,9,49,"0",26,36,38,29,56,65,0,18,57,39,22,42,55,63,0,48,63,26,0,26,30,16,61,"0",0,44,40,"12",36,32,0,66,6,12,71,"0","2",53,41,45,38,45,41,55,29,10,1,72,22,29,21,40,27,45,16,43,23,36,41,23,26,32,8,22,83,48,42,0,57,49,44,29,68,28,21,22,46,39,36,49,25,27,33,38,52,36,58,42,53,88,37,43,4,"3",47,86,50,76,33,56,12,0,71,18,29,50,32,39,28,0,0,0,0,57,66,19,68,45,36,29,64,21,45,0,0,47,0,26,42,32,23,78,73,26,8,"3",39,34,0,15,18,49,61,0,21,46,40,32,35,64,62,71,57,"0",56,11,27,9,0,37,47,32,46,67,17,17,"1","0","1",78,47,45,0,63,58,41,34,42,6,"18","16",16,39,70,52,76,39,57,42,75,79,58,58,43,42,0,51,89,0,0,47,46,45,13,8,8,"2","1",3,34,52,46,82,43,19,63,58,59,0,0,27
"2008-05-01",41,23,36,67,0,20,52,7,39,29,44,41,55,51,22,71,46,10,44,48,27,20,39,53,0,35,31,64,43,51,60,0,44,44,15,43,21,49,22,40,22,30,61,39,60,44,22,59,63,20,53,62,59,45,66,0,71,66,0,0,3,13,35,51,37,41,53,22,21,"0",50,32,0,38,16,0,46,7,8,0,24,0,17,"38",43,54,44,31,41,0,66,29,55,39,31,61,28,30,0,36,24,58,25,18,36,66,86,36,64,25,24,24,6,"3",0,7,22,58,0,41,33,33,26,46,47,68,72,11,32,"0",0,20,14,0,19,0,60,67,0,15,40,31,42,25,0,33,8,44,25,0,52,62,57,60,19,0,20,0,0,"0",0,15,0,33,32,0,49,82,61,7,0,27,43,54,43,40,65,40,0,32,21,30,8,47,11,47,"0",10,40,41,19,45,59,0,0,72,36,21,38,49,71,0,49,56,43,0,12,39,16,56,"0",0,50,38,"15",19,30,0,67,4,9,72,"0","0",53,37,34,49,53,33,56,57,32,0,66,18,28,24,20,31,46,15,32,22,28,23,18,29,38,7,22,55,32,44,0,56,51,39,17,65,22,41,20,18,0,34,53,37,0,24,33,64,23,54,38,45,72,18,43,0,"0",43,45,50,50,47,29,11,30,55,14,34,40,21,56,17,0,0,0,0,49,67,18,65,47,21,33,12,37,27,0,0,49,14,0,40,30,40,59,43,20,19,"6",18,39,0,22,18,46,53,0,39,61,41,44,36,69,63,51,78,"0",50,21,29,24,0,43,46,30,49,25,32,33,"0","0","1",77,55,74,0,49,42,35,48,41,9,"8","13",0,51,77,40,50,44,67,40,57,69,51,55,37,27,0,61,71,0,0,30,35,41,9,7,9,"2","1",3,28,37,47,50,16,18,30,58,63,36,36,37
"2008-06-01",34,23,41,61,0,17,53,7,56,55,16,60,44,65,33,72,59,20,40,60,49,8,61,46,5,38,42,39,42,31,59,0,38,33,53,43,19,49,17,38,11,32,52,38,39,55,42,41,47,23,43,48,51,73,64,0,49,69,0,0,2,0,32,53,52,44,52,19,43,"2",50,26,0,35,18,0,20,7,14,0,16,0,12,"38",70,50,77,37,37,0,55,24,51,35,25,53,0,49,0,70,49,48,38,15,36,69,76,36,61,28,14,3,6,"2",0,0,30,82,0,40,34,27,40,33,93,73,58,37,57,"0",0,24,11,0,43,0,43,54,0,15,44,31,41,30,0,30,10,45,35,9,40,34,55,63,20,0,20,0,0,"0",0,31,0,45,46,31,44,69,61,10,0,43,57,44,41,30,38,30,0,29,8,43,5,47,26,44,"0",20,36,25,26,41,56,0,17,58,55,21,46,48,70,0,31,56,31,0,44,34,11,50,"0",5,47,37,"22",29,19,0,56,6,9,67,"0","0",60,39,34,34,36,38,38,62,32,0,73,23,14,26,25,42,34,15,56,14,32,35,26,22,45,7,21,46,35,29,0,57,57,34,36,75,30,48,16,33,75,50,19,46,0,27,46,49,33,53,44,55,63,27,42,0,"2",55,61,61,30,59,40,19,0,64,26,34,34,30,35,34,0,0,0,0,47,62,18,64,24,34,33,18,49,31,0,0,44,0,0,51,36,27,41,52,30,11,"3",18,62,0,6,28,44,58,0,46,64,23,22,44,61,63,52,57,"0",63,10,46,16,0,41,36,41,35,38,28,25,"1","0","1",75,63,28,0,55,45,51,51,37,16,"6","2",0,53,53,43,30,42,65,31,61,69,51,55,33,38,0,52,43,0,0,39,53,47,6,7,8,"3","1",2,32,33,41,33,20,18,30,68,62,12,24,30
"2008-07-01",33,4,62,69,0,24,52,0,41,54,43,23,44,41,34,42,59,21,34,66,50,16,53,55,13,31,0,0,46,23,50,0,57,29,66,50,27,24,22,38,16,28,46,39,39,38,25,56,46,22,39,47,53,81,62,0,55,47,0,0,2,0,37,53,41,57,53,24,34,"2",29,31,0,21,13,0,32,7,21,0,32,0,39,"35",34,51,70,35,51,0,23,28,70,33,44,55,27,33,47,59,24,54,34,37,45,65,63,35,56,22,7,27,0,"3",14,23,22,67,0,37,18,32,40,21,70,56,66,31,47,"2",0,25,18,22,37,0,57,57,0,14,53,30,33,20,0,29,8,52,38,8,62,39,59,60,28,0,0,0,0,"0",0,21,0,20,31,30,56,69,72,6,0,50,18,33,37,42,57,26,0,30,24,35,15,58,8,47,"0",14,33,27,19,23,58,0,0,52,36,20,41,51,57,0,14,68,39,0,12,26,16,61,"0",8,48,61,"28",14,35,0,52,15,19,61,"0","0",49,56,51,39,50,42,34,18,31,0,73,25,47,41,30,25,54,10,43,34,44,56,28,23,36,7,18,59,32,28,25,56,55,33,24,49,36,33,40,46,27,59,51,59,0,33,45,57,26,56,46,50,37,43,49,0,"0",60,70,49,39,19,33,17,0,42,25,43,65,25,43,20,0,0,10,0,48,61,17,64,42,40,41,41,64,42,0,0,41,0,47,70,39,30,56,44,28,5,"0",0,52,0,16,13,43,50,15,54,56,46,28,43,60,58,41,36,"0",67,37,69,31,0,50,33,30,50,25,58,64,"0","0","1",78,46,27,0,61,29,34,39,35,11,"8","12",0,44,50,33,39,34,70,27,60,57,37,41,36,33,0,67,85,0,0,32,34,44,12,7,4,"4","1",2,31,32,57,43,43,16,14,55,51,12,35,21
"2008-08-01",31,5,39,55,0,16,52,7,67,50,41,24,44,45,24,44,48,28,33,62,38,12,53,43,13,27,41,13,41,28,56,0,53,63,42,54,22,29,28,38,0,26,48,35,43,55,29,53,42,26,44,52,52,31,60,0,45,64,0,0,2,0,39,44,45,49,59,26,17,"2",47,32,0,23,16,0,46,11,11,0,8,0,81,"43",52,61,89,47,51,6,47,29,53,32,57,44,28,46,0,61,0,58,20,14,31,65,67,32,59,34,38,14,0,"1",18,12,45,41,29,36,20,25,42,40,65,62,54,21,34,"3",0,26,15,0,50,0,62,60,0,0,51,0,34,10,0,28,9,31,36,9,44,31,59,56,10,0,20,0,0,"0",0,40,0,29,25,31,39,68,68,20,0,67,29,47,53,28,41,35,0,24,21,18,0,56,13,52,"0",15,36,33,19,26,67,0,0,78,46,0,31,47,59,0,17,62,22,0,31,29,10,57,"4",8,45,42,"48",49,39,0,56,6,17,63,"0","0",38,45,56,42,42,42,40,37,22,0,71,29,21,53,36,26,35,21,40,33,42,16,18,23,36,7,15,52,31,27,0,51,54,26,39,65,35,68,62,40,19,34,34,56,0,31,63,59,28,51,45,49,43,18,45,4,"2",37,61,66,63,39,38,19,0,58,12,56,40,34,41,26,0,0,11,0,43,74,0,58,35,22,29,61,69,19,0,62,61,0,24,56,45,36,53,44,34,4,"8",55,40,0,35,17,43,69,0,29,25,30,42,47,67,74,46,40,"0",52,17,44,41,0,45,38,20,23,77,41,33,"0","0","2",73,54,47,0,47,61,46,24,36,8,"3","15",0,39,67,37,63,40,76,28,51,55,33,37,36,44,0,76,82,0,20,33,22,33,19,7,6,"2","1",4,25,54,48,78,40,16,15,43,56,0,24,33
"2008-09-01",44,13,50,63,0,24,53,7,64,42,32,11,46,43,21,63,69,29,49,54,47,8,66,53,22,38,20,37,50,64,54,0,59,50,44,53,26,43,21,42,11,30,69,45,37,62,26,38,54,36,48,40,49,60,64,0,64,68,0,0,2,12,41,58,48,39,81,33,26,"2",56,43,0,43,13,0,25,14,10,0,16,0,50,"71",42,66,77,39,38,23,49,38,55,35,30,45,0,38,0,53,47,52,44,13,30,70,100,73,52,49,56,10,11,"6",20,28,40,56,18,43,22,29,33,42,62,85,53,31,60,"2",0,28,19,0,100,0,50,55,0,0,63,45,25,46,0,17,17,45,17,13,50,41,74,62,14,0,0,0,0,"0",45,38,0,34,55,0,40,79,55,19,2,38,50,27,76,87,49,21,0,28,16,29,17,56,29,66,"0",9,35,30,31,35,76,15,17,72,26,20,36,49,78,28,34,64,59,0,42,38,13,54,"2",18,45,57,"48",47,44,0,52,12,17,71,"0","1",67,43,44,58,63,55,59,48,26,1,79,31,40,60,34,50,50,28,56,39,60,19,11,36,31,7,20,47,37,18,25,53,54,31,35,74,46,52,51,35,36,59,66,27,0,36,50,59,34,46,36,49,46,26,58,0,"0",40,60,46,60,34,39,22,57,61,11,73,38,20,52,38,0,0,0,0,51,83,0,62,26,33,33,18,49,45,0,0,61,13,23,61,45,34,38,67,39,13,"11",18,57,0,62,23,54,58,0,45,31,31,50,45,65,62,35,51,"1",39,40,55,23,0,52,54,19,56,24,29,48,"0","0","3",87,48,60,0,56,70,49,38,35,18,"3","10",0,37,52,38,60,55,60,33,48,74,49,35,54,46,0,68,82,0,37,37,50,54,18,7,8,"2","0",3,17,64,58,59,35,15,28,67,46,18,47,43
"2008-10-01",47,25,35,64,5,30,54,13,56,65,37,58,54,56,58,36,68,28,35,60,41,11,57,58,16,37,18,12,54,39,55,36,57,50,54,53,13,29,30,51,39,21,43,50,55,62,34,49,46,22,42,35,28,69,64,0,40,77,0,0,16,0,39,66,66,55,83,33,36,"3",38,34,0,37,19,0,47,20,19,0,22,20,57,"78",77,58,70,44,51,32,73,35,63,39,38,63,100,38,0,74,22,48,58,8,28,67,51,65,64,52,18,37,5,"23",34,46,54,67,51,43,38,28,54,32,88,63,63,24,51,"3",17,35,19,0,34,9,46,56,0,0,52,28,45,29,0,55,10,34,19,33,47,67,48,64,13,39,0,16,0,"14",0,52,0,28,25,28,68,73,67,18,15,53,34,30,47,75,43,31,4,37,30,33,9,47,25,59,"0",13,36,37,26,47,60,0,15,83,25,0,39,45,59,39,31,65,41,0,22,35,20,67,"3",21,50,43,"23",22,40,0,42,34,42,69,"1","1",61,34,72,24,56,82,50,41,31,11,80,47,68,61,18,46,50,36,62,22,25,17,23,46,53,9,19,57,32,22,0,53,61,33,45,76,56,42,51,30,42,38,67,50,0,43,44,45,45,58,43,56,42,48,52,0,"2",46,59,51,61,31,29,20,27,47,16,74,27,46,54,39,0,0,0,0,56,64,0,68,42,29,31,27,74,28,0,37,52,12,0,50,67,24,49,56,50,25,"17",0,55,0,46,19,53,66,14,48,38,31,47,47,71,76,44,60,"1",54,37,55,44,0,50,59,18,49,69,55,22,"2","0","3",90,55,63,0,51,54,39,35,36,25,"2","6",13,50,69,52,61,100,56,49,50,49,40,49,54,55,0,61,60,10,0,20,35,50,14,9,8,"1","1",4,16,33,43,40,51,18,0,59,54,11,22,46
"2008-11-01",44,9,56,76,6,19,51,7,62,49,38,40,60,55,45,67,51,31,31,51,39,24,52,55,31,47,40,0,48,38,47,39,57,36,41,47,21,24,22,41,44,25,52,35,23,65,36,59,49,30,58,43,61,24,62,0,53,53,0,100,34,19,38,64,70,52,88,32,45,"6",32,12,19,36,15,29,39,36,43,86,40,0,67,"88",51,54,84,47,44,39,65,28,62,46,44,59,41,48,47,63,48,64,77,13,45,57,58,43,72,56,51,57,17,"23",62,55,29,71,37,40,26,31,41,19,71,71,65,57,49,"66",19,31,49,0,32,20,52,58,0,14,77,0,41,59,29,32,15,35,35,34,27,33,37,59,19,57,20,51,0,"25",0,27,26,46,35,0,59,78,66,65,34,38,42,53,63,82,54,37,5,37,41,36,42,50,26,57,"29",57,52,27,20,64,58,15,17,61,27,41,40,61,65,100,31,58,42,0,37,37,43,55,"22",54,44,49,"23",19,37,0,53,43,45,68,"0","4",55,42,63,41,80,87,44,36,33,21,85,60,47,59,20,25,64,27,60,21,42,34,14,36,32,11,22,65,49,32,0,49,51,26,27,58,54,46,69,39,36,30,43,37,88,39,51,65,50,69,54,63,41,35,41,30,"40",36,56,51,61,42,36,21,58,57,23,66,60,21,49,25,12,0,10,0,45,73,0,64,23,44,38,12,92,23,42,20,58,0,47,82,72,13,59,54,55,4,"22",54,54,87,59,21,47,65,0,33,25,40,44,39,63,71,56,57,"29",43,34,41,8,0,53,61,30,85,68,40,40,"2","1","1",91,40,46,0,51,59,38,35,40,18,"8","16",29,63,60,36,61,48,64,37,54,52,36,60,46,70,31,62,72,54,0,30,26,45,21,11,10,"3","6",12,21,28,51,59,59,22,14,70,75,12,24,51
"2008-12-01",51,18,39,86,14,19,51,17,70,71,45,29,53,30,47,54,54,42,42,54,37,16,64,59,52,43,10,38,59,27,54,97,58,36,48,45,30,32,11,34,32,27,39,38,36,35,41,48,43,19,39,34,45,37,58,59,77,57,0,0,100,100,38,68,89,53,89,29,49,"100",34,50,19,30,23,0,38,100,100,43,31,22,78,"100",63,73,100,52,59,72,57,38,69,47,41,62,41,44,0,56,0,73,52,18,15,64,85,58,74,67,37,100,100,"100",100,100,25,99,37,34,29,15,29,38,56,51,56,41,29,"100",55,100,31,0,46,100,61,49,0,14,100,75,40,39,97,37,8,28,51,80,39,51,63,64,19,100,0,100,0,"100",0,30,100,50,51,91,71,80,61,100,85,38,55,33,62,79,76,45,27,35,16,30,32,40,30,62,"100",33,50,41,35,44,53,0,100,88,44,30,40,67,74,100,34,61,59,0,55,69,100,56,"100",100,41,30,"24",33,61,43,52,100,100,67,"19","24",44,35,55,32,62,81,45,22,24,64,89,100,60,69,13,30,58,18,59,13,24,15,32,29,44,30,26,68,37,35,76,49,49,28,35,58,81,26,56,21,45,41,43,49,100,35,51,47,60,72,65,76,34,17,39,100,"100",58,82,49,50,34,34,20,29,42,56,68,26,25,43,39,36,100,62,44,45,69,0,68,38,37,46,6,85,34,82,100,50,13,71,100,100,9,48,54,74,44,"100",0,67,100,57,21,44,55,0,47,24,55,46,37,74,61,38,40,"100",49,27,45,24,100,48,56,39,65,99,71,48,"17","24","28",85,54,34,0,48,47,31,28,36,27,"35","21",58,63,72,44,50,87,71,48,44,76,80,6,38,59,98,43,40,97,19,32,34,70,43,30,31,"22","25",39,45,32,51,59,43,16,43,48,51,12,35,50
"2009-01-01",40,17,52,85,49,13,73,69,89,53,32,27,72,33,20,59,55,36,56,72,44,15,47,64,81,42,28,0,56,36,67,73,64,61,48,43,24,33,25,44,20,24,46,44,39,60,30,60,49,35,46,55,63,38,65,92,79,80,0,0,78,94,39,67,87,58,85,35,31,"67",46,29,18,31,10,54,48,57,71,0,33,41,73,"72",94,72,81,56,52,71,46,38,68,39,23,57,51,36,44,43,0,61,64,60,37,69,64,87,76,59,50,50,94,"57",62,52,51,68,43,41,30,36,34,18,95,75,73,29,59,"86",26,91,15,21,92,37,63,75,59,40,95,70,37,41,100,11,17,32,55,71,80,80,64,80,26,27,18,57,0,"75",42,30,59,52,48,0,69,78,72,66,72,18,26,45,39,74,31,44,100,33,15,28,23,46,65,63,"32",67,39,29,53,37,53,0,78,89,33,57,49,61,64,40,22,57,42,0,23,58,57,72,"58",59,47,54,"24",22,49,0,57,66,90,85,"61","62",64,67,69,36,69,91,36,35,40,91,87,52,100,83,24,42,54,23,73,34,39,35,40,32,76,72,49,56,67,48,47,53,64,31,38,74,90,31,52,7,34,28,57,67,94,46,83,58,91,86,62,83,54,32,57,56,"52",58,65,62,72,46,44,27,0,60,100,75,88,50,44,52,100,19,48,83,63,75,16,70,39,47,56,28,70,60,77,56,62,74,66,87,90,32,60,80,93,34,"91",17,53,81,100,27,62,66,28,68,97,34,63,40,65,68,61,71,"49",44,57,55,51,42,54,62,92,89,69,100,37,"55","65","72",83,49,60,0,64,55,47,46,41,50,"38","33",94,52,58,25,72,76,85,59,78,68,76,50,40,88,34,39,72,100,35,43,40,71,100,72,85,"68","70",84,32,49,66,95,84,19,13,80,70,17,55,40
"2009-02-01",48,22,54,85,100,23,82,65,58,42,42,40,68,32,21,45,68,42,43,66,44,35,55,62,39,57,10,0,58,37,78,38,59,43,43,52,21,51,53,49,16,31,72,48,42,62,44,65,60,31,47,68,58,70,78,39,53,63,0,0,84,37,39,58,61,66,80,26,30,"25",49,12,19,46,20,100,76,56,39,42,19,54,50,"68",62,62,86,48,54,92,75,34,84,46,35,65,54,50,0,58,0,77,71,37,50,65,69,100,100,76,30,56,25,"35",78,66,46,67,100,50,23,28,52,61,73,87,73,31,45,"30",91,76,14,65,72,0,73,62,100,14,65,30,49,26,38,41,16,62,37,88,46,62,56,84,14,42,19,55,0,"78",67,29,26,57,68,30,70,99,78,41,100,26,36,54,50,94,33,36,62,44,12,41,36,50,100,70,"33",52,53,39,61,41,58,29,57,80,52,100,44,68,63,98,40,72,23,0,24,34,60,62,"28",29,58,53,"34",37,42,0,66,79,98,83,"96","100",62,66,78,56,69,100,43,74,52,92,80,82,26,100,38,35,69,22,78,47,43,33,25,21,55,95,61,67,52,77,100,50,68,38,45,77,100,58,59,21,45,33,78,40,86,46,85,68,95,100,82,94,51,26,53,52,"40",48,68,87,96,60,60,42,28,55,100,100,73,33,56,63,59,79,61,65,58,70,68,77,60,35,52,12,100,48,61,20,59,52,46,83,85,34,65,65,100,36,"29",35,52,0,86,25,71,69,45,46,61,51,56,39,67,78,41,46,"23",55,23,73,54,77,49,85,19,100,80,99,47,"100","100","94",83,57,49,0,77,58,37,42,49,42,"29","30",100,94,79,53,96,71,81,59,64,58,92,41,35,77,42,46,55,32,19,32,42,72,72,95,93,"97","78",89,31,48,67,80,50,31,71,81,100,23,46,43
"2009-03-01",33,32,61,79,62,20,81,66,62,67,41,47,61,59,33,46,76,44,46,75,47,29,58,70,51,61,45,45,56,52,93,53,79,42,57,58,20,36,34,52,19,41,56,48,56,71,67,77,65,35,71,49,61,58,76,18,80,56,0,0,49,34,44,59,61,46,74,33,39,"30",51,39,35,33,16,92,35,29,48,39,18,40,51,"76",49,75,70,48,66,86,45,32,63,51,50,65,74,62,0,44,0,75,53,41,23,63,56,60,81,59,54,57,20,"22",60,61,23,56,84,52,27,30,28,25,81,86,62,70,37,"29",58,82,20,50,73,27,51,55,69,0,72,27,47,24,35,27,20,55,34,100,95,76,92,90,13,13,26,24,0,"53",0,29,19,58,34,55,55,93,75,26,73,69,42,50,48,76,45,26,66,59,84,43,33,57,54,87,"38",22,41,20,46,48,51,100,45,77,48,55,40,65,82,90,34,72,24,0,60,38,41,74,"21",23,52,52,"22",25,50,39,62,53,70,80,"100","100",66,68,91,59,57,88,44,58,32,84,80,65,54,87,43,23,60,28,75,17,63,31,42,33,58,100,100,82,64,60,46,62,55,35,49,78,80,71,54,35,25,60,71,49,57,45,69,74,100,100,100,100,46,39,70,15,"14",55,72,59,79,58,61,34,26,66,74,85,79,26,58,67,75,18,28,100,58,61,62,70,38,23,33,32,62,61,37,0,52,48,64,59,66,43,77,78,77,25,"24",0,54,26,62,44,69,63,62,29,72,40,52,65,58,64,51,32,"21",41,15,68,36,61,52,69,36,58,73,62,80,"90","95","94",93,48,86,0,100,35,50,32,47,63,"56","50",39,74,57,48,79,67,76,57,39,67,97,59,32,74,100,83,95,48,68,53,27,91,50,100,100,"100","100",99,28,29,45,78,39,38,13,70,76,11,53,42
